row ID,row m/z,row retention time,PB1_C18NEG_2.mzML ,PB2_C18NEG_3.mzML ,PB3_C18NEG_4.mzML ,6111_U4_C18NEG_42.mzML ,6101_U2_C18NEG_30.mzML ,6102_U1_C18NEG_26.mzML ,6110_U2_C18NEG_34.mzML ,6105_U4_C18NEG_47.mzML ,6103_U4_C18NEG_53.mzML ,6105_U1_C18NEG_43.mzML ,6104_U1_C18NEG_55.mzML ,6113_U4_C18NEG_62.mzML ,6105_U2_C18NEG_40.mzML ,6113_U3_C18NEG_15.mzML ,6102_U3_C18NEG_48.mzML ,6101_U3_C18NEG_29.mzML ,6108_U4_C18NEG_18.mzML ,6104_U4_C18NEG_12.mzML ,6111_U1_C18NEG_51.mzML ,6105_U3_C18NEG_39.mzML ,6110_U4_C18NEG_10.mzML ,6111_U3_C18NEG_54.mzML ,6104_U2_C18NEG_19.mzML ,6101_U1_C18NEG_59.mzML ,6111_U2_C18NEG_35.mzML ,6113_U2_C18NEG_31.mzML ,6101_U4_C18NEG_14.mzML ,6103_U3_C18NEG_61.mzML ,6108_U3_C18NEG_28.mzML ,6109_U1_C18NEG_58.mzML ,6104_U3_C18NEG_32.mzML ,6110_U3_C18NEG_45.mzML ,6108_U2_C18NEG_27.mzML ,6108_U1_C18NEG_44.mzML ,6102_U4_C18NEG_50.mzML ,PooledQC10_C18NEG_64.mzML ,6103_U2_C18NEG_60.mzML ,PooledQC9_C18NEG_57.mzML ,6102_U2_C18NEG_16.mzML ,6112_U2_C18NEG_37.mzML ,6110_U1_C18NEG_11.mzML ,6112_U4_C18NEG_63.mzML ,6109_U3_C18NEG_52.mzML ,6109_U4_C18NEG_22.mzML ,6109_U2_C18NEG_13.mzML ,6106_U4_C18NEG_36.mzML ,6113_U1_C18NEG_24.mzML ,PooledQC5_C18NEG_25.mzML ,6106_U3_C18NEG_20.mzML ,PooledQC6_C18NEG_33.mzML ,6112_U3_C18NEG_56.mzML ,PooledQC4_C18NEG_17.mzML ,PooledQC8_C18NEG_49.mzML ,PooledQC7_C18NEG_41.mzML ,6103_U1_C18NEG_21.mzML ,6106_U1_C18NEG_23.mzML ,6106_U2_C18NEG_46.mzML ,6112_U1_C18NEG_38.mzML ,Prerun_PooledQC3_C18NEG_7_1.mzML 
8181,507.2079306,4.8886952,0,0,0,1886.9634,7853.381,11057.503,5999.2056,17203.416,6678.3164,9634.427,45754.62,20208.523,5960.4116,3871.073,10095.268,7064.662,19553.762,13362.102,7628.8496,7213.3447,8410.62,2650.9211,2433.2334,14666.713,6397.9805,4874.792,8622.041,42421.316,18630.174,3640.2778,23380.326,13273.055,13097.949,20785.746,14797.529,13078.844,38439.22,13268.079,7104.6455,13465.32,12488.182,14469.168,4971.2227,2727.2075,1685.6393,15333.744,32775.07,16059.316,5929.318,13037.915,16886.824,16952.19,15292.342,14493.461,77725.91,5582.2246,11646.83,12616.78,13131.957
8189,433.1129625,4.8861566,0,0,0,102240.22,329724.44,0,0,1123.0288,1115.375,1153.9054,0,43504.41,105709.84,1067.006,0,0,1325.1613,156911.02,1283.4343,1289.9705,79201.125,1248.6012,0,1087.9971,1218.4406,0,1290.0939,1662.76,3503.5466,1212.6812,1496.6736,1482.4862,86220.266,2075.9287,2388.8345,44290.492,345887.4,44575.84,226532.14,31190.89,1926.2023,1571.5471,6111.72,266744.22,1165.6515,165648.67,1977.719,45026.977,1332.885,41449.598,1303.122,38905.047,43262.363,47139.902,1303.88,1177.5795,0,8867.0625,47062.004
8196,553.0630934,4.8908777,0,0,0,9312.3955,32912.543,0,0,0,1093.7258,1036.3391,0,4299.4736,8912.003,0,0,1108.8009,1067.0532,12842.299,0,0,7074.9614,0,0,0,0,0,1194.0018,1079.5594,1003.1619,0,0,0,8685.314,0,0,5084.9775,27659.79,4861.91,18060.088,2178.5085,1312.6144,1230.031,1111.8522,21012.383,0,16715.14,1003.0287,4109.277,0,3749.223,1443.8412,3832.6865,3929.0938,3977.0056,0,0,1187.1191,1099.6332,4700.3804
8204,427.1966896,4.8939266,0,1024.0314,0,3329.276,3412.5671,2824.127,3092.9587,3632.721,10620.657,9876.551,3289.2275,3283.3508,4154.6104,10244.495,10584.685,33726.21,4794.7666,3121.4514,2749.0493,12989.245,4014.0854,2984.5212,3055.4695,3805.1963,3502.6377,4756.0034,9444.433,5079.659,8234.651,4494.5786,4172.88,3054.2368,3496.8298,3110.745,12116.482,5931.102,3818.216,4710.595,3608.5315,3526.2322,4694.5186,3304.7427,4764.219,3845.7686,10356.509,2063,3597.296,4854.845,12115.922,5339.6333,3137.2964,4761.504,5386.4243,5377.887,4744.9688,4594.3525,2583.701,5698.075,5401.556
8217,448.196637,4.910865,0,0,0,0,0,0,0,0,1370.2866,1069.0234,0,0,0,0,0,0,1304.7781,0,1110.45,0,0,1121.3966,0,0,0,0,0,1127.4982,1025.523,0,0,0,0,1096.7931,1103.6621,5005.5225,0,3214.205,0,1391.777,1182.0385,1200.4573,0,0,0,50388.277,1016.8186,4528.7046,53342.562,5097.6323,0,3532.6162,4295.5547,4638.596,1055.3279,41928.465,17961.252,0,5086.59
8221,541.2649627,4.9278975,0,0,0,106122.69,86854.49,123232.44,50948.1,84515.42,37987.117,94042.58,70783.97,31503.057,100820.14,45738.508,103776.17,86940.36,97792.84,83559.98,93884.305,86431.02,63456.598,114116.68,42351.043,92541.58,92082.484,39011.85,82382.086,50916.87,99534.18,139043.81,57805.777,88634.21,9935.246,122710.766,85833.445,84392.086,54303.93,81232.13,101761.1,111935.45,82708.72,89723.39,148508.05,119859.57,148470.48,45110.027,50374.305,85631.79,62797.17,86183.44,97137.945,78088.445,86952.55,80046.01,77124.55,103639.54,23092.68,88657.74,88487.12
8247,493.2280407,4.950471,1050.0027,0,0,1161.5969,2668.999,4901.623,2959.2007,4996.156,2811.05,3522.6238,9620.134,18456.031,2028.0497,3850.8706,3970.323,2005.1697,6132.7046,3074.9202,2201.035,2954.397,2686.7708,1115.7985,1220.0724,2820.79,2727.5925,4227.8193,2126.7764,20381.834,5690.2427,1747.7715,6059.365,2300.6182,5558.758,8439.68,9238.674,6977.755,21684.828,5888.4995,2848.7778,2268.418,2750.2498,2073.8604,2453.443,1311.0259,1381.1235,12298.142,41011.723,6556.1294,5511.2915,6782.544,2456.9363,6308.572,6201.7217,4679.8926,34915,4980.502,5314.642,2558.1985,5446.724
8253,357.1008819,4.960051,0,0,0,12913.057,9450.572,10193.088,5238.4287,4483.3457,11063.64,8951.767,4103.182,10145.116,21380.91,8128.8247,13431.924,4420.103,14177.229,4773.607,7231.799,5540.125,10882.388,15070.883,5633.3613,4393.3657,10344.163,8994.188,5341.272,8218.002,26574.6,10516.794,4523.7603,10979.722,51242.97,82802.9,18918.926,11554.113,18506.197,11351.364,20142.57,16866.166,7003.5264,11348.891,26418.736,12790.321,16438.941,6259.104,18388.246,12923.9375,2630.3723,14228.489,10804.808,14086.423,14600.751,13307.115,16183.125,4251.449,2789.748,14164.465,15150.597
8262,201.1131544,5.0029097,11430.003,12606.634,11885.0625,27054.229,23538.102,18399.086,22826.832,36224.08,32306.129,42546.633,21592.105,24337.092,47660.344,19577.326,22375.928,21025.227,22965.79,31733.355,35548.65,42249.297,38449.516,26043.992,25505.754,21089.016,32397.705,29688.965,21868.654,24833.209,29346.174,40595.88,27095.756,28294.03,22548.322,29061.342,35058.91,27967.484,34187.73,27991.303,24898.924,31174.854,37257.504,29803.635,40210.035,30245.748,34013.645,18862.65,27641.594,30404.352,25550.33,27102.738,34032.527,27485.865,27891.729,26602.287,47315.195,64131.473,19056.168,40492.848,63176.656
8277,433.2076501,4.994808,1036.8339,1248.1329,1133.6133,50237.277,65668.17,23353.027,39260.465,34034.773,136370.02,22589.246,55486.29,101384.6,80603.26,67922.64,35153.863,45669.785,62291.805,40955.105,70554.2,53999.57,21050.979,77897.836,40171.13,33555.9,159990.1,92908.336,21400.727,68067.78,107583.6,103645.86,69357.03,85005.445,129110.625,165982.39,62559.43,67310.13,86777.15,74381.414,36960.316,55508.7,128228.87,82981.7,36521.113,49343.8,67241.04,14302.391,276126.56,72613.125,23809.406,66213.03,96681.26,68447.5,71034.78,72224.43,109853.9,22275.033,26908.875,78444.016,67008.57
8285,462.1766207,4.9984536,0,0,0,20843.965,40955.992,42852.52,14111.677,30898.182,26898.541,41400.02,56399.902,54059.52,11551.034,133867.64,44627.47,39167.72,39360.555,46101.445,26511.031,19989.027,26524.812,12245.265,48031.527,53460.348,8799.932,44240.06,40591.523,38368.125,16677.164,18150.047,83472.78,21362.229,5726.474,7506.6772,23267.598,32731.252,33900.64,32173.861,28450.44,4011.4036,40114.48,5148.725,4086.2292,16180.571,7010.0444,3560.5283,96365.38,31615.098,14759.127,34277.36,17967.314,33440.926,35553.633,31614.223,50212.37,21400.385,6122.2476,8457.466,34092.31
8288,407.0404958,4.991454,1089.6627,1205.4543,0,1233.0165,1171.72,1328.6544,0,1194.6644,1237.925,1937.5051,1578.0614,0,1360.689,1697.599,1298.5334,1960.4039,1224.8018,1480.1315,1764.7834,1387.3557,1313.0776,1298.6475,3007.8013,2485.7407,1046.2646,1084.9078,8231.974,1283.3568,1138.8834,1240.1101,6676.1895,1025.0078,1231.6344,1563.2936,9362.508,2469.3137,1342.6947,2154.3665,1850.7554,1352.1267,1489.2792,1186.5437,28456.146,1662.7301,32348.137,1428.4714,1381.8081,3203.2788,1127.615,2145.048,1360.0101,2505.2485,3714.575,3004.3567,1533.1865,1505.6033,1118.375,2393.2146,3815.24
8294,591.3184041,5.020631,0,0,0,4959.5977,1760.4808,0,5026.2866,1887.0361,10924.777,0,4790.436,4427.0273,1152.2264,1955.062,1156.091,1202.9164,0,14515.181,1059.377,3189.2754,4010.8313,0,7531.801,0,0,4743.7007,0,5710.1562,0,1508.667,8910.071,1807.4261,0,1302.4569,2615.815,3087.911,20573.875,3379.6318,1355.0662,2524.0293,5368.159,0,0,0,2414.865,0,3180.239,3025.109,0,4647.1787,0,2783.1245,3508.26,2852.5183,17113.748,1503.0139,0,1181.2893,2659.5686
8300,431.2281689,5.0142126,1043.4337,1078.4572,1221.4143,2129.6492,3632.1414,5096.5215,2636.3481,2657.6465,2902.6736,7598.707,2290.2375,2691.0168,3516.0095,2278.5813,30066.732,45966.16,3470.8242,2613.3188,3725.1138,6754.9634,3208.431,4494.832,5232.367,11163.323,3618.9504,3153.001,15884.598,8954.074,2775.3389,5128.3823,5043.6895,3122.295,3271.0952,3893.0642,6818.787,8807.451,3403.3247,10339.137,5893.0405,15877.956,13939.096,57015.99,18216.174,3653.2908,15157.05,5559,8574.62,9313.461,5073.306,10600.018,14830.601,8874.792,9097.853,9048.224,3856.2498,2411.0122,8560.435,32317.025,8459.112
8302,501.0688514,5.01182,0,0,0,1238.4691,0,1344.375,0,3072.0894,1040.1494,2003.8158,0,1237.6849,22066.463,0,1076.069,1026.4097,0,0,1243.6589,3757.127,1373.743,1012.7298,1127.9989,1119.8527,1060.4691,0,0,1089.3707,1105.5392,0,0,1032.3964,0,0,0,0,1194.1333,1631.7527,1041.0417,2156.0217,0,1102.3217,1096.0872,1170.0498,1156.0752,1043.599,1808.2401,1738.0636,1020.8054,1602.1771,1488.6216,1504.73,1752.0123,1945.0334,0,1186.5648,0,1260.4801,1925.7062
8304,829.1902388,5.0328913,0,0,0,0,0,0,0,1306.0568,0,0,0,0,43627.613,0,0,0,0,0,0,1376.5887,0,0,0,1071.9202,0,0,0,0,1218.4576,1105.7935,0,0,0,0,1038.0898,0,1133.0295,1022.751,1119.6982,0,0,0,0,0,1078.875,0,0,0,0,0,0,0,0,0,1173.6996,1006.4668,0,1137.906,0
8307,294.1489803,5.0251775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.495,0,0,1060.6194,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.92,1114.0083,3589.5205,0,37058.09,0,25486.922,0,0,0,0,0,3514.1921,0,4447.1445,43782.637,4231.4224,4951.909,2997.03,0,0,0,27280.982,2560.737
8308,442.1246051,5.0118876,0,0,0,0,0,0,0,0,1045.8989,1044.8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127.0001,0,0,0,0,0,0,0,0,0,0,3469.0303,0,4188.9424,0,27639.99,1324.5408,16065.195,0,0,0,0,0,3145.8445,0,4115.462,22350.656,3745.7395,4691.967,3736.9556,1404.2722,0,0,17365.514,3654.96
8309,199.0975034,5.0165668,1583.336,2428.8716,1341.4183,31569.984,43998.168,28701.637,23920.473,45910.37,75289.93,28839.994,16346.845,55247.78,62580.69,34123.65,58633.066,63481.57,21069.838,71429.58,47605.938,68438.66,36959.2,32221.61,31493.656,32934.36,62410.87,67097.51,21969.082,83209.46,17266.057,38229.758,45289.504,29560.342,19294.514,19390.086,96166.17,32425.256,66309.67,28130.332,52987.25,16446.088,51946,27986.25,18802.826,17801.588,27315.887,6925.8984,71697.46,29977.484,14584.53,29696.482,42996.867,31425.3,29559.623,35670.78,60207.22,20810.84,25810.5,28256.715,21074.488
8310,198.1134886,5.020684,0,0,0,20392.402,24181.244,22313.445,31832.006,35357.324,46829.723,29787.547,32575.932,41868.113,41692.09,75228.875,25773.62,28309.207,31111.834,49595.695,23902.92,27797.908,56499.32,28750.967,19887.168,34732.355,26359.977,50179.41,23230.607,45041.85,56362.855,39678.105,32506.482,74888.2,25374.05,31232.09,19817.014,41325.344,30150.059,41513.832,20181.316,89212.78,99722.5,53547.99,42405.145,30118.766,25626.342,53739.65,83833.94,40752.586,58308.06,43475.89,79611.78,40813.844,41473.55,40905.023,68007.24,39841.555,23918.861,66411.72,41511.7
8312,436.1063909,5.004315,0,0,0,0,0,0,0,0,0,0,0,0,0,2053.298,0,1335.5366,0,0,0,0,1177.0365,0,0,0,0,0,0,0,0,0,1228.1235,0,0,0,0,3332.0576,1233.9856,3547.0776,0,29616.65,0,15740.713,0,0,0,0,0,3878.1743,0,3321.4597,27239.176,3391.5457,3552.3638,3675.5698,0,0,0,17835.059,3489.0874
8316,403.1019254,5.0415235,0,0,0,17884.021,1201.3427,1341.4708,1294.2834,60392.465,7142.3745,37367.12,1700.5433,21046.027,847533.56,1781.4102,1068.385,1390.9277,1133.6675,2695.078,3107.2566,99767.03,8992.032,1313.799,2195.2725,1812.442,1961.6063,2093.0042,3035.429,3936.0505,1284.044,2358.085,4701.868,8028.8037,1480.737,1602.8694,2645.0234,29969.531,2514.2375,30808.125,17191.115,56155.562,3088.9248,7957.408,4786.024,3433.1287,9296.079,1435.5887,3480.1023,32545.83,1666.5421,28853.61,8447.949,29790.955,27399.125,27446.484,4536.8438,3190.1924,1105,3860.174,27840.32
8330,374.1377642,5.008209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069.0676,0,0,0,0,0,0,0,10125.496,1000.0503,11174.917,0,88683.07,0,47049.02,0,0,0,0,0,10306.001,1097.3534,10200.053,84310.086,9841.072,10754.085,9272.81,1046.7041,0,0,62439.273,7493.22
8340,815.175913,5.0446396,0,0,0,1270.6604,0,0,0,0,0,0,0,0,20779.986,1162.9891,0,1122.5651,0,0,1063.3385,1050.6783,0,1015.6642,0,0,0,0,1021.032,0,1113.8804,0,0,0,0,0,0,0,0,0,1323.22,0,1020.1645,0,1389.8431,0,1091.4009,1033.5923,0,0,0,0,1033.2633,0,0,0,1145.2937,1286.9027,0,1117.672,1273.9901
8341,236.1018358,5.0334034,1271.0613,0,0,0,0,0,1208.2827,1103.7936,1434.4534,1445.1188,0,0,2159.1702,0,1154.2758,1221.0316,1702.0022,1743.6442,1345.987,1125.3154,1216.4012,1205.6288,1129.6813,1283.2506,0,0,0,0,1114.7778,1036.858,1202.2676,0,0,0,1895.9695,7884.1006,1258.8942,6853.115,0,100498.62,0,52416.793,2052.8877,1202.8553,5229.226,0,0,8891.326,0,8671.804,97153.664,7943.045,7080.4277,8022.735,1866.973,1656.8273,0,69684.4,7504.915
8346,354.1008926,5.0296807,0,0,0,12059.978,38183.977,9882.305,8366.475,7548.289,49713.695,19904.943,12194.982,6510.9775,7046.482,23374.617,10542.921,67898.56,31474.775,16757.086,5232.297,8961.461,24484.268,4877.6196,14539.775,62022.457,3190.7449,20300.25,37233.4,54651.043,32356.104,4200.215,28595.89,17192.219,5572.807,5108.115,9273.756,18226.016,59933.844,18794.783,5126.655,2182.1526,48606.73,1617.3252,1943.8809,2629.149,2702.821,0,35395.203,21792.639,1304.8766,21941.121,12543.854,20571.355,20465.693,21459.19,108954.6,2647.0889,1029.6089,6321.3354,15857.626
8360,589.3024197,5.0373344,0,0,0,1183.0342,0,0,11970.824,5399.073,12103.948,0,1507.4775,1684.3795,1116.0902,1533.9672,1770.6675,1446.3267,0,5583.669,0,4231.419,4828.1963,0,3383.551,0,0,2550.087,0,6860.216,0,0,3507.2842,3575.772,0,1077.0823,1088.3057,2806.6064,12786.649,2535,1083.848,0,6667.1294,0,0,0,2313.0212,0,2308.9067,2749.5762,0,2546.3267,0,2857.6448,2743.7097,2659.1626,27167.262,1610.9884,0,0,2468.0767
8363,353.027863,5.0486856,1715.1193,1575.2819,1561.1187,12390.266,50245.523,2320.9873,2363.514,2218.3748,2602.2896,2404.267,2556.194,2425.7524,41477.742,2684.0366,2092.3364,2201.1267,2258.236,41618.684,2207.8994,2174.1987,4639.8657,2132.25,2535.5505,2251.5378,2398.1504,3133.627,2381.149,2575.1663,4238.8516,2078.0479,2149.1797,2057.0896,36997.055,2438.091,2068.5803,7716.1973,65656.91,7871.5024,22457.236,6841.956,3000.55,2686.6833,2257.4668,25339.773,3081.1826,32880.93,2336.0544,7911.7695,2500.7878,7828.8037,2669.2202,8923.346,7719.101,7952.4883,2832.954,2631.1963,3174.6768,2739.2976,8351.13
8373,253.0502713,5.0484495,0,0,0,87628.79,9273.538,0,0,0,0,1624.2682,0,5917.0654,21387.488,0,0,0,0,36618.566,1096.6917,0,54209.062,1522.2604,0,0,0,0,0,0,2039.3206,0,0,1079.7456,72625.586,0,0,7989.4707,4413.733,7942.693,23203.748,3313.48,3050.8445,0,4936.053,20531.99,0,19749.186,0,7822.8975,0,9136.017,0,9001.201,7720.951,8582.232,0,0,0,3132.0676,8535.3955
8374,593.3333172,5.048257,0,0,0,20812.297,0,0,0,1264.2401,2037.0231,0,12899.133,11297.652,0,2237.3137,1001.56445,0,1448.6959,15647.59,9662.87,0,1557.0977,2701.952,5696.4326,0,3387.567,4891.084,0,1500.4176,1103.5828,8022.4937,5277.8716,0,0,0,2976.4778,3296.6147,4835.122,3219.2454,0,6152.743,1513.641,1655.0212,1123.5486,3812.034,2246.7769,0,2548.6133,2766.127,1541.1272,2831.138,1076.3403,2749.5012,2954.578,2731.0757,4076.1375,1116.245,0,1299.4624,3350.5
8378,539.1146794,5.072409,0,0,0,0,1068.5839,1030.767,1290.2893,3301.182,1504.2439,1215.1888,1193.3159,26184.07,1334.3462,1427.9473,1211.4845,1758.0155,1553.4321,1072.2874,1003.3336,1578.8328,1126.125,1023.0036,1092.2505,1042.3265,1218.4591,1570.3358,1673.078,1716.9548,1485.2695,1169.1184,1194.6327,1228.1323,1109.2231,1169.3258,1094.6404,2337.6016,1409.2842,1222.5377,1122.8164,0,9375.655,1056.2717,0,0,1177.7285,1089.1843,1539.3921,1572.2554,0,1842.426,1208.0303,1862.5375,1812.9169,1977.1084,2353.7312,0,0,1054.199,1389.3218
8392,377.1018999,5.0895715,0,1083.0175,0,1027.2092,1151.8346,0,0,1162.5295,2033.6578,1614.0018,1762.6342,0,5351.7603,0,0,1536.75,1387.4349,1811.4592,1872.5045,1645.7686,1140.0676,1218.3489,1411.1862,0,1407.0327,0,1328.0021,2208.023,1063.9963,16731.078,1095.7988,1895.502,1058.8766,0,1137.2535,2603.0005,2377.6953,2641.0051,1099.605,0,1796.8926,1138.3547,21425.377,8288.109,32491.703,0,0,2294.5276,1147.9513,2830.9836,1252.6843,2120.1003,2743.8584,1923.4065,2447.3733,1035.7091,0,1084.5625,1829.2815
8394,255.0673778,5.0780253,0,0,1409.3208,25627.512,2107.449,0,0,1099.625,1006.4058,0,0,1933.9716,15427.801,0,0,0,1009.7188,18189.219,0,1076.2228,15534.243,0,0,0,1136.0007,0,0,0,2805.1204,0,0,1186.3337,41379.234,0,1248.6123,2569.8481,1877.4863,3734.274,2542.6396,0,1936.2545,3323.8892,1005.273,5672.62,2738.9692,7690.89,0,3135.155,1205.1259,4343.667,0,3624.0005,3959.6404,3883.3079,1092.2699,0,1211.3599,4049.5334,3098.858
8395,509.2750856,5.083699,0,0,0,12026.244,8152.416,16909.273,11089.767,8110.63,10047.322,9877.71,18036.994,3607.2507,8271.779,4991.405,22913.863,6829.8213,9247.324,18393.266,11243.441,9426.619,12596.54,14604.564,9118.541,7969.227,11927.598,4877.6836,6958.9126,13113.493,9130.53,14244.855,13237.719,19558.406,2183.6108,11626.456,12274.204,9101.497,12185.132,11117.009,15120.974,20940.07,19318.498,18666.857,16211.385,14342.232,13913.042,10956.875,6359.388,16163.386,9113.402,12423.059,22498.53,13065.184,9460.255,12311.079,17951.645,10661.277,4832.012,19078.832,11524.013
8399,201.1131531,5.094557,12514.621,11389.249,12618.364,29066.592,21447.76,18772.86,20683.08,36224.08,32306.129,42546.633,23101.238,23608.975,47660.344,16636.643,23251.281,21355.262,22762.186,40079.12,35548.65,42249.297,40208.043,26043.992,27935.652,16536.39,33435.676,26104.938,20056.629,24833.209,36026.156,48511.438,35482.227,32092.21,23840.86,28777.35,36912.414,27967.484,34805.6,27059.57,23975.584,31174.854,37257.504,29803.635,43049.89,32661.889,34013.645,17586.775,26742.713,29582.768,20294.375,28344.305,34032.527,28968.592,27891.729,26602.287,48136.76,64131.473,15874.762,40492.848,28732.969
8408,525.2699653,5.1014633,0,0,1022.967,19517.926,14197.836,16485.213,5771.3706,12939.461,7958.508,15346.535,23430.389,4282.651,15854.655,4553.2393,19741.24,13897.514,18676.594,24319.893,21741.328,13904.401,7617.1167,28216.162,14113.054,16536.408,18799.768,4980.1953,14027.288,12071.724,16141.88,22724.297,13898.316,11684.589,2853.9607,17040.72,14818.91,16418.307,14549.556,15293.184,16782.49,34788.508,13025.117,26110.297,36225.14,30374.283,27518.498,20337.803,4192.784,16338.934,20287.523,19724.557,25346.2,16284.322,18420.527,17092.697,18038.572,21822.018,6355.087,33268.324,15742.728
8421,387.1657941,5.116868,0,0,1182.8312,22937.213,20481.348,41533.52,22260.062,23806.896,53824.023,16155.367,37340.418,55611.18,38354.023,32479.004,28803.365,39237.34,37151.13,77125.89,32372.738,35022.332,19903.918,46951.01,38256.457,28690.283,116780.41,35818.52,15475.119,185790.2,55188.504,39897.8,64766.773,49074.12,33661.68,48163.367,35632.59,36892.055,99581.73,41127.664,35200.7,22001.08,47870.23,36161.188,15209.521,19680.283,16628.52,10762.885,37872.934,37586.242,17692.951,36686.11,33022.78,38937.4,38601.625,38710.35,63577.684,20895.79,14199.916,44110.67,37228.695
8459,544.2886366,5.1541977,0,0,0,1040.8656,1061.0623,0,0,1118.5981,0,0,0,0,1342.6816,0,2032.2439,1010.6569,0,1817.3196,1046.2864,0,1909.7959,0,0,0,1124.6552,0,0,0,0,1514.3235,0,0,0,0,0,2831.133,0,2310.8477,0,0,1384.0859,11841.058,2453.1597,1398.8354,8704.308,0,1291.5902,2305.119,0,3221.3413,0,2331.46,1946.0006,2592.4636,0,0,0,20123.203,3280.4749
8468,366.1014598,5.1799593,0,0,0,8198.072,72130.984,19640.703,25038.25,19572.678,19473.297,31882.836,22604.795,20482.617,11619.405,35303.832,23136.402,66479.05,24717.908,15821.002,13505.694,15149.819,57729.727,6118.1665,17254.924,108112.805,3417.8557,18138.18,84992.22,30894.115,10259.933,6392.4497,27456.96,50927.62,3661.481,5522.641,16942.234,26101.547,26814.002,26776.25,18435.008,1684.5656,101597.836,2744.8953,2514.959,5971.894,6093.201,1009.9655,29484.764,28597.988,3759.4443,28152.646,5618.0356,27186.525,29245.068,23997.465,38683.965,6096.0405,1410.5032,6853.932,20603.24
8496,221.1177705,5.1852117,0,0,0,0,0,0,0,1199.3672,0,1102.2513,1302.6451,0,0,0,6026.41,1027.4938,1017.1323,0,1364.5201,0,1558.3069,1365.2126,1198.3494,0,0,0,0,0,0,1167.4319,0,0,1043.778,0,1077.4521,6207.7646,0,5275.1147,0,0,0,37950.355,9181.46,6320.469,16332.332,0,1059.4631,6856.285,0,5058.9014,0,6087.59,5097.4683,4778.947,1137.0131,0,0,85043.62,5891.1953
8498,177.1282896,5.2019343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12840.66,0,0,0,2089.9204,0,3310.0327,0,0,0,0,0,0,0,0,0,0,0,1940.1957,0,0,11198.132,0,8934.5205,0,1059.6179,0,96040.39,18305.676,15925.079,38105.934,0,0,11632.372,0,11541.842,0,10837.988,13437.5,10648.452,0,0,0,196583.72,9445.173
8501,213.1131752,5.2010865,1954.6644,2136.3594,2265.05,24307.088,33047.15,34331.586,23485.188,60858.355,31735.406,56464.496,44435.414,20769.182,80328.984,15648.202,36613.34,29881.494,28276.51,79812.266,24618.805,57332.855,52354.035,19937.521,19942.21,38850.17,36188.043,27794.525,25423.248,24508.04,57785.24,47625,27151.3,32983.984,31944.357,32707.238,43896.58,33833.688,41993.824,33357.777,28508.504,35310.023,44631.812,27456.086,39943.227,49897,43923.348,6879.0156,22569.283,36894.34,6814.081,36027.79,39730.09,37307.445,33267.633,35020.203,58505.492,9958.699,4824.2197,47993.766,36423.016
8505,511.2543556,5.205661,0,0,0,5852.8706,3714.0657,11037.714,4631.9375,4175.99,5967.0386,2370.5356,6450.1694,6125.1265,5845.2466,2861.5105,7569.5063,4560.1006,6757.8545,2746.62,10475.766,2495.4836,12909.157,6958.8975,3905.6592,7548.5093,21784.848,3345.206,8774.914,14435.866,5790.8,9172.307,2857.042,7583.912,7621.06,3845.8765,22487.445,9907.246,7709.701,9592.018,22213.328,6592.412,15447.211,4266.672,15188.015,33595.387,16896.145,59546.484,3967.984,11410.07,28953.16,10424.235,5082.8965,10519.004,12562.2295,9584.306,9796.274,11318.408,31025.15,9489.769,10958.942
8530,502.1148166,5.219178,0,0,0,0,0,0,0,0,0,0,1104.5328,1144.0396,0,0,0,0,0,0,0,0,0,0,0,0,0,1192.0347,0,1179.9716,0,1076.7299,0,1042.7412,0,0,0,2904.1833,0,3842.2498,0,48949.203,1039.4504,20202.068,0,0,0,0,0,3990.0789,0,4245.8013,26577.807,3762.1316,3212.6555,3259.1301,0,1312.5309,0,43419.754,3175.268
8532,352.0859136,5.2239227,0,0,0,112688.72,458347.88,262000.7,100043.336,208584.66,182137.05,311913.12,305693.6,121162.414,151354.27,236208.77,292929.72,393897.28,238588.34,260164.42,223668.89,165065.39,289629.44,76908.29,206545.19,651784.8,67256.27,112878.164,523692.38,282087.12,38405.66,90402.484,359881.62,286239.2,41368.637,21924.49,235817.75,211316.73,161877.86,219082.23,244627.16,19954.541,548445.56,29224.207,22250.379,94347.11,72793.055,11251.295,185893.9,230692.14,53676.676,230894.56,91919.055,228863.27,229274.56,229262.48,228930.89,92910.766,18858.52,79145.12,183865.25
8533,218.0821425,5.220238,0,0,0,1588.3785,17984.6,4179.013,2000.52,4259.6465,21668.537,9927.861,13810.244,3052.6462,4017.0256,16374.099,5922.948,3092.4907,8238.966,1817.6659,1485.1423,2076.3276,3240.8057,3410.1013,28369.635,16281.737,1011.2833,3604.9192,58457.445,4285.901,22469.006,7841.2666,44181.832,12092.877,4956.497,5877.1304,33794.87,19122.215,9675.336,18555.744,7856.0015,0,5307.061,1830.211,176020.1,2833.2717,146626.48,3869.3826,30891.24,21799.145,11360.116,20161.36,1556.2866,22161.22,20171.14,19193.22,8665.591,117564.49,4760.917,12447.461,19883.11
